product_id,product_name,category,subcategory,cost_price
72,Increase Jacket,Clothing,Jacket,1247.77
73,Those Camera,Electronics,Camera,213.07
74,Present Kitchen,Home,Kitchen,235.44
75,Learn Biography,Books,Biography,1486.1
76,View Science,Books,Science,762.39
77,Should Science,Books,Science,1053.94
78,Door Mobile,Electronics,Mobile,988.11
79,Rule Kitchen,Home,Kitchen,71.22
80,Receive Comics,Books,Comics,648.53
81,Stay Mobile,Electronics,Mobile,768.46
82,Although Jacket,Clothing,Jacket,697.28
83,Western Shoes,Clothing,Shoes,726.74
84,Line Lighting,Home,Lighting,133.35
85,Summer Shoes,Clothing,Shoes,685.72
86,Water T-Shirt,Clothing,T-Shirt,716.86
87,Resource Biography,Books,Biography,453.89
88,Seem Mobile,Electronics,Mobile,973.72
89,Level Jeans,Clothing,Jeans,830.11
90,Call Storage,Home,Storage,695.77
91,Develop Education,Books,Education,987.68
92,Best Fiction,Books,Fiction,1325.23
93,Thousand Science,Books,Science,11.65
94,Look Jeans,Clothing,Jeans,1057.12
95,Fly Tablet,Electronics,Tablet,1308.61
96,Design Shoes,Clothing,Shoes,689.04
97,Day Lighting,Home,Lighting,960.47
98,Particularly Science,Books,Science,175.78
99,Wait Lighting,Home,Lighting,1221.54
100,Power Storage,Home,Storage,1009.8
101,Character Furniture,Home,Furniture,179.84
102,Place Kitchen,Home,Kitchen,630.27
103,Picture T-Shirt,Clothing,T-Shirt,282.7
104,Build T-Shirt,Clothing,T-Shirt,436.81
105,Season Shoes,Clothing,Shoes,931.02
106,Lawyer Furniture,Home,Furniture,296.72
107,Other Science,Books,Science,744.98
108,Billion Biography,Books,Biography,668.56
109,Garden Shirt,Clothing,Shirt,1194.84
110,Particularly Shoes,Clothing,Shoes,808.72
111,Officer Jacket,Clothing,Jacket,1159.96
112,Happy Science,Books,Science,861.21
113,Born Storage,Home,Storage,553.46
114,Total Camera,Electronics,Camera,1484.71
115,Sit Laptop,Electronics,Laptop,1498.97
116,Effort Comics,Books,Comics,1226.01
117,Artist Fiction,Books,Fiction,359.23
118,Material Storage,Home,Storage,253.14
119,Back Jeans,Clothing,Jeans,1209.13
120,Yourself Storage,Home,Storage,810.46
121,Peace Decor,Home,Decor,404.68
122,Region Laptop,Electronics,Laptop,1179.61
123,Out Headphones,Electronics,Headphones,194.7
124,Hear Jeans,Clothing,Jeans,486.53
125,Note Jacket,Clothing,Jacket,868.25
126,Game Lighting,Home,Lighting,117.9
127,Try Camera,Electronics,Camera,420.95
128,Dream Lighting,Home,Lighting,494.3
129,Across Mobile,Electronics,Mobile,690.38
130,Cause Furniture,Home,Furniture,599.59
131,Mrs Education,Books,Education,487.68
132,Worry Decor,Home,Decor,200.24
133,He Comics,Books,Comics,1144.57
134,Specific Mobile,Electronics,Mobile,1255.87
135,Store Mobile,Electronics,Mobile,241.19
136,Discuss Fiction,Books,Fiction,644.56
137,Suggest Shoes,Clothing,Shoes,1399.42
138,Writer Furniture,Home,Furniture,379.33
139,Lead Kitchen,Home,Kitchen,940.28
140,Democrat Jacket,Clothing,Jacket,1057.03
141,When Laptop,Electronics,Laptop,203.39
142,Cause T-Shirt,Clothing,T-Shirt,18.88
143,Professional Furniture,Home,Furniture,636.36
144,Once Jacket,Clothing,Jacket,577.69
145,End Mobile,Electronics,Mobile,1322.08
146,Compare Jacket,Clothing,Jacket,1130.97
147,Still Jeans,Clothing,Jeans,847.12
148,Even Jacket,Clothing,Jacket,323.52
149,Near Jacket,Clothing,Jacket,666.36
150,Summer Shirt,Clothing,Shirt,214.32
151,Common Tablet,Electronics,Tablet,530.55
152,Education Comics,Books,Comics,375.44
153,Institution Laptop,Electronics,Laptop,902.01
154,Win Furniture,Home,Furniture,989.32
155,Office Kitchen,Home,Kitchen,766.74
156,Expert Comics,Books,Comics,1176.78
157,End Jacket,Clothing,Jacket,365.42
158,Time Tablet,Electronics,Tablet,23.04
159,Economy Decor,Home,Decor,1291.92
160,Guess Comics,Books,Comics,263.29
161,Cold Fiction,Books,Fiction,25.62
162,Those Shirt,Clothing,Shirt,1423.28
163,Want Science,Books,Science,1070.38
164,Machine Biography,Books,Biography,128.23
165,Beat Shoes,Clothing,Shoes,123.14
166,Such Jeans,Clothing,Jeans,589.14
167,Quite Headphones,Electronics,Headphones,1096.29
168,World Shirt,Clothing,Shirt,1387.32
169,Forget Camera,Electronics,Camera,87.27
170,Always Shirt,Clothing,Shirt,1053.74
171,Too Jacket,Clothing,Jacket,786.89
172,May Kitchen,Home,Kitchen,1125.92
173,Say Furniture,Home,Furniture,48.89
174,Young Comics,Books,Comics,398.11
175,Join Camera,Electronics,Camera,543.39
176,Operation Science,Books,Science,240.18
177,Detail Tablet,Electronics,Tablet,177.42
178,Able Mobile,Electronics,Mobile,23.37
179,College Camera,Electronics,Camera,1380.74
180,Available Shirt,Clothing,Shirt,1371.35
181,Lay Education,Books,Education,627.3
182,White Decor,Home,Decor,859.45
183,Too Tablet,Electronics,Tablet,83.74
184,Risk T-Shirt,Clothing,T-Shirt,1431.35
185,Professional Camera,Electronics,Camera,1161.42
186,Smile Decor,Home,Decor,687.84
187,Can Kitchen,Home,Kitchen,1177.84
188,House Jacket,Clothing,Jacket,1457.93
189,Gas T-Shirt,Clothing,T-Shirt,371.46
190,Power Camera,Electronics,Camera,522.9
191,Glass Headphones,Electronics,Headphones,567.53
192,Particularly Furniture,Home,Furniture,1474.76
193,Someone Biography,Books,Biography,1458.98
194,Learn Shoes,Clothing,Shoes,1382.31
195,Arrive Comics,Books,Comics,1123.11
196,Then Tablet,Electronics,Tablet,1230.84
197,Join Tablet,Electronics,Tablet,655.3
198,Strategy Jeans,Clothing,Jeans,1277.12
199,Believe Comics,Books,Comics,411.57
200,Discover Laptop,Electronics,Laptop,1156.37
201,Class Laptop,Electronics,Laptop,677.1
202,Beyond Lighting,Home,Lighting,540.64
203,Station Jacket,Clothing,Jacket,401.19
204,Ok Mobile,Electronics,Mobile,1030.65
205,Quickly Laptop,Electronics,Laptop,495.05
206,Wife Laptop,Electronics,Laptop,597.39
207,Mean Headphones,Electronics,Headphones,1486.06
208,Phone Camera,Electronics,Camera,836.15
209,Goal Shirt,Clothing,Shirt,1206.83
210,Prove Shirt,Clothing,Shirt,200.42
211,Arm Comics,Books,Comics,1406.67
212,A Tablet,Electronics,Tablet,1376.56
213,Treatment Mobile,Electronics,Mobile,300.64
214,Sport Education,Books,Education,1271.68
215,On Furniture,Home,Furniture,80.7
216,Room Biography,Books,Biography,577.18
217,She Education,Books,Education,1362.91
218,Deep Decor,Home,Decor,227.2
219,Lot Shoes,Clothing,Shoes,1324.75
220,Attorney Fiction,Books,Fiction,577.61
221,Always Education,Books,Education,1196.81
222,Remain T-Shirt,Clothing,T-Shirt,1484.16
223,Seven Lighting,Home,Lighting,729.6
224,View Lighting,Home,Lighting,43.96
225,Resource Shirt,Clothing,Shirt,1168.91
226,Dog Camera,Electronics,Camera,1151.43
227,None Jeans,Clothing,Jeans,987.01
228,Activity Storage,Home,Storage,1376.3
229,Left Laptop,Electronics,Laptop,1474.08
230,Main Comics,Books,Comics,1487.36
231,Son Jeans,Clothing,Jeans,480.42
232,Show Storage,Home,Storage,530.76
233,Manager T-Shirt,Clothing,T-Shirt,1255.86
234,Benefit Science,Books,Science,738.2
235,Purpose Mobile,Electronics,Mobile,332.12
236,Call Fiction,Books,Fiction,923.13
237,Reality Shoes,Clothing,Shoes,1378.58
238,Focus Furniture,Home,Furniture,1058.52
239,Couple Shirt,Clothing,Shirt,1291.7
240,Set Headphones,Electronics,Headphones,994.9
241,Cover Headphones,Electronics,Headphones,209.0
242,Red Jacket,Clothing,Jacket,1441.19
243,Sure Kitchen,Home,Kitchen,845.16
244,Resource Kitchen,Home,Kitchen,1222.61
245,Forget Comics,Books,Comics,445.3
246,Week Shirt,Clothing,Shirt,1423.3
247,Direction Science,Books,Science,480.73
248,About T-Shirt,Clothing,T-Shirt,746.8
249,Company Furniture,Home,Furniture,1473.66
250,Bad Shirt,Clothing,Shirt,1006.69
251,How Lighting,Home,Lighting,378.06
252,Thing Headphones,Electronics,Headphones,166.51
253,Yeah Mobile,Electronics,Mobile,1100.21
254,Debate Jacket,Clothing,Jacket,571.18
255,Specific Fiction,Books,Fiction,1184.15
256,Federal Jeans,Clothing,Jeans,1199.8
257,Through Headphones,Electronics,Headphones,1427.73
258,Change Headphones,Electronics,Headphones,566.31
259,Next Tablet,Electronics,Tablet,1467.17
260,Personal Storage,Home,Storage,1340.37
261,Condition Camera,Electronics,Camera,251.67
262,Sign Education,Books,Education,499.99
263,Who Jacket,Clothing,Jacket,1084.45
264,Peace Decor,Home,Decor,148.39
265,Top Science,Books,Science,738.97
266,Blue Headphones,Electronics,Headphones,445.35
267,Wrong Education,Books,Education,314.39
268,Organization Furniture,Home,Furniture,177.69
269,Purpose Biography,Books,Biography,993.25
270,Cause Tablet,Electronics,Tablet,559.68
271,Agency Comics,Books,Comics,71.7
272,Structure Biography,Books,Biography,1256.43
273,Against Laptop,Electronics,Laptop,1002.87
274,Throw Headphones,Electronics,Headphones,623.91
275,Already T-Shirt,Clothing,T-Shirt,583.72
276,Father Science,Books,Science,1404.86
277,Movie Jacket,Clothing,Jacket,595.23
278,Message Tablet,Electronics,Tablet,777.64
279,Message Shirt,Clothing,Shirt,676.31
280,Expert Jeans,Clothing,Jeans,193.65
281,Account Fiction,Books,Fiction,655.91
282,Hope T-Shirt,Clothing,T-Shirt,1366.65
283,Trade Mobile,Electronics,Mobile,599.05
284,Outside Decor,Home,Decor,1376.16
285,Training Tablet,Electronics,Tablet,1173.62
286,Other Camera,Electronics,Camera,852.06
287,Prepare Mobile,Electronics,Mobile,155.98
288,Rate Storage,Home,Storage,1317.45
289,Attorney Lighting,Home,Lighting,860.17
290,Serious Fiction,Books,Fiction,607.45
291,She Fiction,Books,Fiction,1319.04
292,Site Shirt,Clothing,Shirt,1381.65
293,Treat Furniture,Home,Furniture,1191.51
294,Century Decor,Home,Decor,1288.06
295,Ability Laptop,Electronics,Laptop,1461.46
296,Consider Comics,Books,Comics,628.08
297,Recognize Laptop,Electronics,Laptop,1370.58
298,Company Biography,Books,Biography,1301.45
299,Outside Tablet,Electronics,Tablet,103.1
300,Entire Education,Books,Education,788.81
301,Debate Laptop,Electronics,Laptop,1250.23
302,Chair Laptop,Electronics,Laptop,1377.46
303,Clearly Shoes,Clothing,Shoes,699.01
304,Finish Fiction,Books,Fiction,366.7
305,Level Science,Books,Science,1440.98
306,Style Science,Books,Science,519.65
307,Thank Furniture,Home,Furniture,582.92
308,Mind T-Shirt,Clothing,T-Shirt,325.41
309,Exactly Jeans,Clothing,Jeans,407.28
310,Story Science,Books,Science,18.3
311,Lose Jeans,Clothing,Jeans,17.65
312,Man Storage,Home,Storage,461.66
313,Data Lighting,Home,Lighting,1278.12
314,Coach Comics,Books,Comics,456.71
315,Newspaper Science,Books,Science,769.71
316,Star Storage,Home,Storage,915.53
317,Mission Furniture,Home,Furniture,507.74
318,School Decor,Home,Decor,395.41
319,History Kitchen,Home,Kitchen,1149.38
320,Year Tablet,Electronics,Tablet,482.78
321,Consumer Shirt,Clothing,Shirt,1496.22
322,Although Lighting,Home,Lighting,1106.41
323,One Shoes,Clothing,Shoes,337.43
324,Money Comics,Books,Comics,1268.9
325,We Shoes,Clothing,Shoes,196.28
326,Expert Storage,Home,Storage,278.69
327,Big Furniture,Home,Furniture,338.88
328,Out Lighting,Home,Lighting,500.32
329,Response Storage,Home,Storage,1277.56
330,Policy Fiction,Books,Fiction,877.44
331,Deep Camera,Electronics,Camera,753.21
332,Amount Science,Books,Science,85.82
333,Ago Jeans,Clothing,Jeans,517.29
334,Institution Education,Books,Education,1074.92
335,Type Camera,Electronics,Camera,1480.03
336,Professional Furniture,Home,Furniture,318.03
337,Adult T-Shirt,Clothing,T-Shirt,736.92
338,Weight Laptop,Electronics,Laptop,952.06
339,Door Biography,Books,Biography,578.06
340,Race Tablet,Electronics,Tablet,562.79
341,Seat Headphones,Electronics,Headphones,798.9
342,Rich Mobile,Electronics,Mobile,376.99
343,At Decor,Home,Decor,578.41
344,That Kitchen,Home,Kitchen,73.35
345,Group Lighting,Home,Lighting,896.57
346,Build Lighting,Home,Lighting,1493.23
347,Glass Lighting,Home,Lighting,286.7
348,Then Fiction,Books,Fiction,1092.12
349,Research Jeans,Clothing,Jeans,886.59
350,Person Shirt,Clothing,Shirt,977.56
351,Wide Camera,Electronics,Camera,387.4
352,Teacher Tablet,Electronics,Tablet,994.65
353,Nice Mobile,Electronics,Mobile,628.08
354,Evening Fiction,Books,Fiction,714.22
355,Company Jeans,Clothing,Jeans,947.32
356,Money Lighting,Home,Lighting,995.41
357,Space Storage,Home,Storage,210.06
358,Window Tablet,Electronics,Tablet,181.01
359,Television Mobile,Electronics,Mobile,915.46
360,Be Storage,Home,Storage,540.09
361,Health Comics,Books,Comics,824.47
362,Save Jacket,Clothing,Jacket,9.09
363,Democrat Mobile,Electronics,Mobile,1005.19
364,Much Shirt,Clothing,Shirt,117.2
365,Chance Headphones,Electronics,Headphones,687.84
366,Leave Decor,Home,Decor,154.21
367,Sometimes Shirt,Clothing,Shirt,543.52
368,Goal Lighting,Home,Lighting,147.02
369,Decide Mobile,Electronics,Mobile,996.72
370,Cut Shoes,Clothing,Shoes,659.38
371,Mention Furniture,Home,Furniture,517.37
372,Name Camera,Electronics,Camera,687.53
373,Coach Biography,Books,Biography,975.03
374,Many Shirt,Clothing,Shirt,1090.98
375,Subject Shirt,Clothing,Shirt,888.17
376,House Education,Books,Education,1169.85
377,Affect Laptop,Electronics,Laptop,734.74
378,Different Biography,Books,Biography,984.19
379,Expert Tablet,Electronics,Tablet,867.09
380,What Shoes,Clothing,Shoes,1033.92
381,Around Camera,Electronics,Camera,376.62
382,Television Lighting,Home,Lighting,1240.52
383,Sort Mobile,Electronics,Mobile,239.61
384,Forget Biography,Books,Biography,116.92
385,Laugh Comics,Books,Comics,1455.37
386,Car Tablet,Electronics,Tablet,966.76
387,Base Education,Books,Education,669.06
388,Sport Fiction,Books,Fiction,673.37
389,Sport Camera,Electronics,Camera,31.56
390,Nature Biography,Books,Biography,5.25
391,Onto Tablet,Electronics,Tablet,958.12
392,Head Jacket,Clothing,Jacket,548.2
393,International Laptop,Electronics,Laptop,501.3
394,Offer Comics,Books,Comics,175.46
395,Mission Shirt,Clothing,Shirt,1245.68
396,Care Storage,Home,Storage,1054.63
397,Daughter Laptop,Electronics,Laptop,1233.65
398,Much Fiction,Books,Fiction,297.9
399,Order Camera,Electronics,Camera,1237.71
400,Room Shoes,Clothing,Shoes,624.63
401,Suffer Camera,Electronics,Camera,886.03
402,Stand Jacket,Clothing,Jacket,77.61
403,Guess Science,Books,Science,764.96
404,Mother T-Shirt,Clothing,T-Shirt,1223.79
405,Vote Camera,Electronics,Camera,911.21
406,Country Storage,Home,Storage,630.9
407,Change Shoes,Clothing,Shoes,517.57
408,Church Lighting,Home,Lighting,211.58
409,Military Storage,Home,Storage,1069.25
410,None Jeans,Clothing,Jeans,1073.0
411,Herself Kitchen,Home,Kitchen,976.88
412,First T-Shirt,Clothing,T-Shirt,957.13
413,Seven Headphones,Electronics,Headphones,876.3
414,Operation Science,Books,Science,1271.72
415,Bring Tablet,Electronics,Tablet,574.4
416,Drug Mobile,Electronics,Mobile,1126.53
417,Than Shoes,Clothing,Shoes,223.91
418,Behavior Headphones,Electronics,Headphones,814.05
419,Next Lighting,Home,Lighting,1302.71
420,Beat T-Shirt,Clothing,T-Shirt,768.83
421,Campaign Furniture,Home,Furniture,584.39
422,Trade Storage,Home,Storage,1116.79
423,Call T-Shirt,Clothing,T-Shirt,1291.36
424,Security Education,Books,Education,1058.42
425,Drop Storage,Home,Storage,907.06
426,Almost Shoes,Clothing,Shoes,1475.26
427,Mean Laptop,Electronics,Laptop,1103.94
428,Both Camera,Electronics,Camera,837.11
429,Region Jeans,Clothing,Jeans,386.25
430,Light Lighting,Home,Lighting,236.43
431,Particularly Shoes,Clothing,Shoes,1161.62
432,Task Lighting,Home,Lighting,827.49
433,Why Headphones,Electronics,Headphones,1435.7
434,Site Tablet,Electronics,Tablet,816.9
435,Bar Fiction,Books,Fiction,1325.68
436,Term Decor,Home,Decor,331.58
437,Research Science,Books,Science,1471.79
438,Never Mobile,Electronics,Mobile,671.27
439,Top Shirt,Clothing,Shirt,484.8
440,Carry Camera,Electronics,Camera,1087.34
441,Talk Tablet,Electronics,Tablet,565.56
442,Fly Biography,Books,Biography,292.81
443,Plan Mobile,Electronics,Mobile,1434.63
444,Serious Mobile,Electronics,Mobile,946.12
445,Represent Jacket,Clothing,Jacket,312.34
446,Spend Fiction,Books,Fiction,234.86
447,Economic Comics,Books,Comics,86.13
448,Listen Storage,Home,Storage,1233.32
449,Recent Lighting,Home,Lighting,947.17
450,Success Comics,Books,Comics,181.87
451,Player Tablet,Electronics,Tablet,1120.2
452,Owner Mobile,Electronics,Mobile,756.74
453,Capital Decor,Home,Decor,425.87
454,Into Biography,Books,Biography,992.78
455,Officer Education,Books,Education,208.89
456,Step Science,Books,Science,952.9
457,Study Decor,Home,Decor,21.67
458,Care Shirt,Clothing,Shirt,897.0
459,Before Headphones,Electronics,Headphones,1113.44
460,Role Kitchen,Home,Kitchen,970.67
461,Above Jeans,Clothing,Jeans,927.24
462,Agree Kitchen,Home,Kitchen,1008.11
463,Cost Tablet,Electronics,Tablet,826.75
464,Kind Furniture,Home,Furniture,300.14
465,Mouth Comics,Books,Comics,1008.59
466,Same Shirt,Clothing,Shirt,109.36
467,Every Shoes,Clothing,Shoes,495.88
468,Perhaps Storage,Home,Storage,852.46
469,Event Lighting,Home,Lighting,473.26
470,Everybody Jacket,Clothing,Jacket,542.43
471,Mean Lighting,Home,Lighting,541.32
472,Option Lighting,Home,Lighting,267.78
473,Realize Headphones,Electronics,Headphones,214.3
474,Religious Shoes,Clothing,Shoes,941.8
475,Interview Mobile,Electronics,Mobile,949.28
476,Time Science,Books,Science,59.8
477,Big Storage,Home,Storage,811.82
478,Manager Shoes,Clothing,Shoes,1337.7
479,Fast Kitchen,Home,Kitchen,768.07
480,Political Comics,Books,Comics,995.7
481,Science T-Shirt,Clothing,T-Shirt,243.04
482,All Jacket,Clothing,Jacket,65.43
483,Ground Education,Books,Education,557.31
484,Both Laptop,Electronics,Laptop,1188.23
485,Show Biography,Books,Biography,1322.92
486,Early Headphones,Electronics,Headphones,1452.82
487,Baby Decor,Home,Decor,857.39
488,Sell Biography,Books,Biography,981.74
489,Contain Tablet,Electronics,Tablet,1459.15
490,However T-Shirt,Clothing,T-Shirt,1226.77
491,Business Lighting,Home,Lighting,1331.32
492,Despite Tablet,Electronics,Tablet,662.65
493,Amount Shirt,Clothing,Shirt,424.81
494,Develop Jeans,Clothing,Jeans,905.02
495,Ability Laptop,Electronics,Laptop,498.69
496,Young Camera,Electronics,Camera,721.14
497,Key Jacket,Clothing,Jacket,196.19
498,Kid Jeans,Clothing,Jeans,63.59
499,Size Shirt,Clothing,Shirt,1384.06
500,Economic Science,Books,Science,958.25
501,Base Furniture,Home,Furniture,911.76
502,Above Biography,Books,Biography,1246.39
503,Majority T-Shirt,Clothing,T-Shirt,276.92
504,Movie Kitchen,Home,Kitchen,517.29
505,Human Science,Books,Science,348.57
506,Notice Education,Books,Education,307.51
507,Recognize Education,Books,Education,270.25
508,Billion Tablet,Electronics,Tablet,180.69
509,Really Education,Books,Education,811.23
510,Us Camera,Electronics,Camera,558.71
511,Maintain Tablet,Electronics,Tablet,1407.94
512,Policy Biography,Books,Biography,1207.91
513,Drive Camera,Electronics,Camera,718.33
514,High Shirt,Clothing,Shirt,1315.77
515,Value Comics,Books,Comics,1065.18
516,Visit Tablet,Electronics,Tablet,782.04
517,Finish Education,Books,Education,477.27
518,Board Furniture,Home,Furniture,979.11
519,Issue Decor,Home,Decor,638.22
520,Again Storage,Home,Storage,1022.51
521,Hospital Jacket,Clothing,Jacket,838.56
522,Yard Shoes,Clothing,Shoes,728.22
523,Smile Storage,Home,Storage,1059.71
524,Fly Shirt,Clothing,Shirt,672.66
525,Across Shirt,Clothing,Shirt,603.84
526,Who Storage,Home,Storage,1028.42
527,Morning Laptop,Electronics,Laptop,955.64
528,Join Laptop,Electronics,Laptop,902.37
529,Above Mobile,Electronics,Mobile,559.4
530,Fast Camera,Electronics,Camera,603.96
531,Series Storage,Home,Storage,1161.54
532,While Jacket,Clothing,Jacket,306.55
533,Position Kitchen,Home,Kitchen,768.27
534,Think T-Shirt,Clothing,T-Shirt,58.91
535,Important Shirt,Clothing,Shirt,134.83
536,Term Lighting,Home,Lighting,595.74
537,Throughout T-Shirt,Clothing,T-Shirt,107.58
538,Benefit Tablet,Electronics,Tablet,1245.5
539,Will Decor,Home,Decor,418.38
540,Her Jacket,Clothing,Jacket,864.49
541,Financial Kitchen,Home,Kitchen,164.17
542,Wrong Tablet,Electronics,Tablet,1420.79
543,Everything Storage,Home,Storage,864.47
544,Support Biography,Books,Biography,1156.1
545,Camera Lighting,Home,Lighting,1345.3
546,Garden Camera,Electronics,Camera,105.99
547,Fire Jeans,Clothing,Jeans,621.58
548,Challenge Storage,Home,Storage,1052.72
549,Become Kitchen,Home,Kitchen,601.4
550,Shake Furniture,Home,Furniture,271.84
551,Five Decor,Home,Decor,862.7
552,Create Jeans,Clothing,Jeans,303.5
553,Include Shoes,Clothing,Shoes,308.14
554,Hair T-Shirt,Clothing,T-Shirt,1169.51
555,City Mobile,Electronics,Mobile,996.82
556,Everything Tablet,Electronics,Tablet,1272.78
557,Each Storage,Home,Storage,1347.69
558,Campaign Lighting,Home,Lighting,1147.57
559,Admit Lighting,Home,Lighting,867.11
560,Half Tablet,Electronics,Tablet,720.09
561,Matter Tablet,Electronics,Tablet,1291.3
562,Us Jacket,Clothing,Jacket,1048.88
563,Onto Comics,Books,Comics,22.67
564,Nation Jacket,Clothing,Jacket,491.53
565,Bring Kitchen,Home,Kitchen,359.52
566,Teacher Science,Books,Science,279.95
567,Improve Education,Books,Education,1129.53
568,Administration Lighting,Home,Lighting,273.93
569,Military T-Shirt,Clothing,T-Shirt,1222.22
570,Her Kitchen,Home,Kitchen,1285.18
571,Pull Jeans,Clothing,Jeans,1109.12
572,Themselves Fiction,Books,Fiction,751.9
573,Stage Lighting,Home,Lighting,845.4
574,According Camera,Electronics,Camera,249.2
575,By Shoes,Clothing,Shoes,946.64
576,Suffer Comics,Books,Comics,543.66
577,Either Decor,Home,Decor,529.88
578,Boy T-Shirt,Clothing,T-Shirt,975.45
579,Buy Shoes,Clothing,Shoes,1011.42
580,Meeting Biography,Books,Biography,574.7
581,Determine Lighting,Home,Lighting,221.55
582,Protect Shoes,Clothing,Shoes,920.4
583,Four Fiction,Books,Fiction,518.72
584,Pm Decor,Home,Decor,1067.1
585,Main Comics,Books,Comics,1172.56
586,Finally Storage,Home,Storage,678.18
587,Chair Jeans,Clothing,Jeans,191.93
588,Them Shoes,Clothing,Shoes,1052.54
589,West Laptop,Electronics,Laptop,159.0
590,Someone Camera,Electronics,Camera,44.42
591,Popular Science,Books,Science,129.46
592,Ask Storage,Home,Storage,983.97
593,You Comics,Books,Comics,1107.7
594,Billion Education,Books,Education,1258.58
595,Trial Mobile,Electronics,Mobile,1291.25
596,Part Lighting,Home,Lighting,1306.99
597,Write Storage,Home,Storage,1454.47
598,Animal T-Shirt,Clothing,T-Shirt,948.42
599,Key Science,Books,Science,803.01
600,Center Lighting,Home,Lighting,1208.04
