order_id,customer_id,order_date,status,region_code
34,169.0,2025-12-16 20:17:52,DELIVERED,NORTH
35,1340.0,2024-08-01 09:13:23,PLACED,WEST
36,1247.0,2025-04-02 20:56:05,PLACED,EAST
37,4062.0,2025-11-20 12:45:45,SHIPPED,WEST
38,3734.0,2026-03-09 01:47:51,DELIVERED,WEST
39,,2024-10-31 08:03:51,PLACED,WEST
40,3153.0,2026-01-29 16:14:01,DELIVERED,EAST
41,1657.0,2025-01-03 07:18:27,SHIPPED,WEST
42,431.0,2026-03-03 06:22:21,DELIVERED,SOUTH
43,4237.0,2025-09-21 10:31:58,SHIPPED,SOUTH
44,3561.0,2026-06-19 02:19:31,DELIVERED,NORTH
45,2463.0,2026-06-26 05:40:32,DELIVERED,SOUTH
46,2969.0,2024-07-18 00:17:51,DELIVERED,SOUTH
47,1203.0,29-10-2025,DELIVERED,EAST
48,4943.0,2025-04-06 02:32:45,DELIVERED,EAST
49,4452.0,2025-02-28 15:59:16,RETURNED,EAST
50,1835.0,2025-05-06 02:35:12,RETURNED,WEST
51,1866.0,2026-06-21 13:41:04,DELIVERED,WEST
52,3137.0,2024-11-06 19:45:37,DELIVERED,NORTH
53,3109.0,2025-12-23 23:42:18,SHIPPED,NORTH
54,356.0,2026-03-08 15:26:53,DELIVERED,EAST
55,4275.0,2025-02-14 06:52:30,DELIVERED,NORTH
56,2876.0,2025-08-27 01:26:21,DELIVERED,NORTH
57,3456.0,2025-09-20 15:54:08,PLACED,SOUTH
58,3139.0,2025-04-20 03:36:01,DELIVERED,WEST
59,1375.0,2026-04-02 02:04:21,DELIVERED,WEST
60,1467.0,2025-05-17 18:51:51,DELIVERED,EAST
61,629.0,2025-03-13 16:01:27,DELIVERED,SOUTH
62,1098.0,16-12-2025,DELIVERED,SOUTH
63,2544.0,2025-02-18 03:11:28,DELIVERED,EAST
64,943.0,2024-11-16 04:32:05,DELIVERED,EAST
65,4708.0,2025-04-27 22:43:52,DELIVERED,SOUTH
66,1659.0,01-02-2025,DELIVERED,SOUTH
67,3660.0,2026-06-22 00:24:29,DELIVERED,SOUTH
68,3392.0,20-06-2026,DELIVERED,EAST
69,4438.0,2026-04-20 18:02:17,CANCELLED,NORTH
70,735.0,2026-05-18 17:45:18,SHIPPED,NORTH
71,4744.0,2025-05-31 10:14:06,DELIVERED,WEST
72,633.0,2024-10-28 13:42:06,DELIVERED,WEST
73,756.0,2026-06-04 15:06:57,SHIPPED,EAST
74,665.0,2024-08-07 13:03:48,DELIVERED,EAST
75,2492.0,2025-02-11 05:03:58,DELIVERED,WEST
76,3752.0,2026-03-17 11:41:56,DELIVERED,WEST
77,2465.0,2024-08-08 23:52:27,PLACED,EAST
78,1245.0,2025-09-15 19:28:23,DELIVERED,WEST
79,1523.0,2026-02-02 08:34:11,DELIVERED,WEST
80,3074.0,2024-07-16 22:05:40,DELIVERED,WEST
81,104.0,2024-11-17 14:50:31,DELIVERED,SOUTH
82,1.0,2025-09-05 10:05:08,PLACED,WEST
83,1659.0,2025-06-16 19:58:56,DELIVERED,NORTH
84,461.0,2025-09-21 01:08:05,PLACED,WEST
85,4948.0,2024-08-17 12:12:17,DELIVERED,NORTH
86,481.0,2026-06-09 00:38:24,DELIVERED,WEST
87,3529.0,2025-04-23 22:28:55,DELIVERED,EAST
88,265.0,2024-12-19 04:27:17,DELIVERED,WEST
89,3443.0,2026-06-23 01:47:39,SHIPPED,SOUTH
90,,2025-08-21 09:26:43,DELIVERED,WEST
91,4614.0,2025-02-03 20:15:13,SHIPPED,SOUTH
92,3304.0,2024-08-17 13:33:01,DELIVERED,WEST
93,3662.0,2025-06-23 08:09:36,SHIPPED,SOUTH
94,,2026-02-17 21:11:44,DELIVERED,NORTH
95,2109.0,2025-07-25 02:39:31,RETURNED,NORTH
96,1593.0,2024-10-02 09:08:55,SHIPPED,WEST
97,720.0,2024-09-09 14:34:01,DELIVERED,NORTH
98,4389.0,2024-09-11 01:13:18,CANCELLED,WEST
99,4990.0,2025-09-12 20:44:22,DELIVERED,NORTH
100,3682.0,2026-01-01 14:31:47,PLACED,EAST
101,1374.0,2025-11-06 15:41:23,DELIVERED,EAST
102,3345.0,2024-07-24 13:13:26,DELIVERED,SOUTH
103,514.0,2025-03-05 01:57:53,PLACED,SOUTH
104,4754.0,13-06-2026,CANCELLED,NORTH
105,2501.0,2025-08-07 02:56:34,DELIVERED,NORTH
106,4955.0,2024-10-19 03:54:48,CANCELLED,WEST
107,763.0,2025-10-12 19:21:25,RETURNED,SOUTH
108,4382.0,05-07-2025,DELIVERED,WEST
109,410.0,2025-10-04 06:30:59,DELIVERED,EAST
110,662.0,2025-11-24 13:28:37,DELIVERED,WEST
111,3907.0,2024-12-23 10:33:05,DELIVERED,EAST
112,17.0,2024-07-21 10:50:45,PLACED,NORTH
113,4251.0,2025-03-13 19:33:11,SHIPPED,NORTH
114,3930.0,2026-07-08 02:11:56,RETURNED,EAST
115,1448.0,18-09-2024,SHIPPED,SOUTH
116,529.0,2026-02-08 16:02:19,DELIVERED,WEST
117,4575.0,2026-05-07 05:59:42,SHIPPED,EAST
118,3836.0,2025-12-10 08:57:52,SHIPPED,EAST
119,2837.0,2025-04-02 12:08:05,SHIPPED,EAST
120,4691.0,06-05-2025,DELIVERED,WEST
121,2150.0,2025-11-06 15:48:49,RETURNED,WEST
122,3984.0,2026-04-10 07:05:43,DELIVERED,EAST
123,1356.0,2024-11-11 13:01:47,DELIVERED,EAST
124,2163.0,2025-05-18 12:59:20,DELIVERED,SOUTH
125,4282.0,2026-05-02 10:52:23,DELIVERED,EAST
126,4932.0,2025-12-13 21:36:40,RETURNED,NORTH
127,4471.0,2026-01-12 16:36:34,DELIVERED,SOUTH
128,1678.0,17-12-2025,DELIVERED,WEST
129,3792.0,2025-02-20 19:24:21,DELIVERED,SOUTH
130,1923.0,2024-07-13 23:42:56,DELIVERED,EAST
131,3954.0,2024-10-09 07:27:45,DELIVERED,WEST
132,54.0,2025-04-16 15:17:16,DELIVERED,NORTH
133,2122.0,2025-01-19 09:23:15,DELIVERED,NORTH
134,2498.0,2024-09-24 14:36:11,DELIVERED,NORTH
135,4433.0,2024-11-30 16:43:48,DELIVERED,EAST
136,1473.0,2026-01-27 17:23:49,DELIVERED,NORTH
137,1289.0,2026-03-24 10:25:56,DELIVERED,WEST
138,3118.0,2026-01-13 19:08:17,DELIVERED,SOUTH
139,1114.0,2025-09-29 10:10:50,CANCELLED,NORTH
140,3770.0,10-09-2025,PLACED,SOUTH
141,3681.0,2025-07-13 13:49:16,SHIPPED,EAST
142,2340.0,2024-08-10 11:36:46,CANCELLED,WEST
143,4464.0,2025-01-12 20:58:37,SHIPPED,WEST
144,3602.0,2025-11-27 10:10:25,DELIVERED,NORTH
145,2727.0,2025-07-30 03:52:59,CANCELLED,NORTH
146,1230.0,2024-12-27 16:18:10,RETURNED,WEST
147,2705.0,2025-05-05 04:29:47,DELIVERED,WEST
148,3187.0,2026-03-08 20:54:33,SHIPPED,EAST
149,1268.0,2026-04-08 19:04:38,DELIVERED,SOUTH
150,3342.0,2025-04-16 15:21:08,DELIVERED,SOUTH
151,3168.0,2025-12-08 14:07:04,DELIVERED,WEST
152,,2025-04-29 02:51:16,DELIVERED,SOUTH
153,2155.0,2025-07-28 21:12:35,DELIVERED,SOUTH
154,1245.0,2026-05-24 00:00:31,SHIPPED,WEST
155,,2026-07-01 15:30:12,DELIVERED,WEST
156,867.0,2026-06-07 18:30:11,DELIVERED,NORTH
157,4903.0,2025-07-14 10:31:46,DELIVERED,SOUTH
158,284.0,2026-03-21 08:52:11,DELIVERED,SOUTH
159,1378.0,2025-12-08 04:52:44,DELIVERED,NORTH
160,4493.0,2026-03-26 00:01:50,DELIVERED,WEST
161,4304.0,2025-03-15 07:39:19,PLACED,NORTH
162,1429.0,2024-07-24 13:57:34,DELIVERED,SOUTH
163,3392.0,2026-04-30 01:52:36,DELIVERED,EAST
164,2229.0,2025-11-19 01:56:23,SHIPPED,NORTH
165,1424.0,2025-08-04 03:10:13,DELIVERED,WEST
166,1741.0,2025-01-21 18:49:13,SHIPPED,NORTH
167,622.0,2025-11-26 21:56:29,DELIVERED,SOUTH
168,2434.0,2025-06-12 14:25:44,DELIVERED,WEST
169,4000.0,2025-06-08 19:01:43,DELIVERED,EAST
170,4550.0,2024-12-10 12:52:26,PLACED,WEST
171,1361.0,2025-06-07 01:45:32,DELIVERED,SOUTH
172,1307.0,2026-06-16 03:31:23,DELIVERED,EAST
173,1780.0,2025-12-01 17:26:02,SHIPPED,NORTH
174,929.0,2025-10-18 16:35:47,DELIVERED,SOUTH
175,4047.0,2025-02-26 06:03:10,DELIVERED,NORTH
176,1367.0,2026-03-12 14:29:20,DELIVERED,NORTH
177,1068.0,2024-08-02 12:30:12,DELIVERED,NORTH
178,,2026-06-22 00:35:34,PLACED,NORTH
179,1482.0,2025-02-09 22:01:55,DELIVERED,SOUTH
180,4451.0,2026-06-16 13:43:20,DELIVERED,NORTH
181,4635.0,2025-07-23 12:26:20,DELIVERED,EAST
182,,2025-03-19 01:49:34,DELIVERED,WEST
183,1936.0,2025-11-25 12:33:34,DELIVERED,SOUTH
184,1284.0,2025-01-12 05:38:43,DELIVERED,NORTH
185,1677.0,2024-10-11 22:25:29,DELIVERED,SOUTH
186,2969.0,2025-11-25 10:24:28,DELIVERED,WEST
187,559.0,2025-08-27 00:25:08,DELIVERED,WEST
188,3976.0,2025-07-31 03:46:39,DELIVERED,NORTH
189,2769.0,2025-03-10 02:51:38,SHIPPED,WEST
190,452.0,2025-04-20 12:16:28,DELIVERED,SOUTH
191,1.0,2025-06-30 20:51:23,DELIVERED,EAST
192,3438.0,2025-11-05 01:44:08,DELIVERED,SOUTH
193,1846.0,2026-01-05 12:49:10,RETURNED,WEST
194,1813.0,2026-05-30 02:39:27,DELIVERED,NORTH
195,227.0,2026-03-02 02:31:04,DELIVERED,WEST
196,359.0,2025-01-29 00:48:08,DELIVERED,NORTH
197,2972.0,2025-07-31 17:27:39,PLACED,EAST
198,3033.0,2025-02-16 15:03:36,DELIVERED,EAST
199,2356.0,2025-11-29 10:16:54,DELIVERED,NORTH
200,1386.0,2025-08-31 22:54:17,DELIVERED,NORTH
201,130.0,2025-12-08 21:09:31,DELIVERED,EAST
202,,2026-04-24 19:42:33,RETURNED,SOUTH
203,3781.0,2024-11-27 08:40:22,PLACED,WEST
204,3207.0,2024-09-22 23:27:51,DELIVERED,EAST
205,4949.0,2025-01-04 18:32:53,DELIVERED,WEST
206,1349.0,2026-03-17 15:07:18,SHIPPED,WEST
207,245.0,2025-06-07 10:42:00,DELIVERED,SOUTH
208,3086.0,2025-07-12 20:07:13,SHIPPED,SOUTH
209,3843.0,2025-12-25 08:05:50,CANCELLED,EAST
210,528.0,2024-10-10 21:26:38,DELIVERED,NORTH
211,418.0,2024-09-15 20:33:00,DELIVERED,WEST
212,2868.0,2026-02-03 03:31:48,DELIVERED,EAST
213,3679.0,2025-11-09 16:16:39,SHIPPED,NORTH
214,,12-03-2025,DELIVERED,SOUTH
215,465.0,2025-05-10 01:36:52,DELIVERED,EAST
216,1236.0,2025-05-09 19:28:27,DELIVERED,NORTH
217,3506.0,2026-04-02 18:31:09,SHIPPED,EAST
218,1657.0,2026-05-31 12:52:00,SHIPPED,NORTH
219,1528.0,2026-01-08 01:50:45,CANCELLED,EAST
220,568.0,2025-11-18 05:12:57,PLACED,WEST
221,3680.0,2025-02-22 18:45:05,DELIVERED,SOUTH
222,3651.0,2025-01-23 06:49:45,DELIVERED,WEST
223,847.0,2025-08-26 22:40:35,DELIVERED,SOUTH
224,3468.0,2025-11-04 07:43:47,DELIVERED,NORTH
225,499.0,2026-04-24 12:34:47,SHIPPED,EAST
226,3929.0,2026-02-20 01:22:43,DELIVERED,WEST
227,392.0,2024-11-16 00:56:54,PLACED,NORTH
228,2505.0,2025-12-06 11:17:20,RETURNED,SOUTH
229,128.0,2024-10-09 05:46:04,SHIPPED,WEST
230,1182.0,2025-02-14 01:28:46,DELIVERED,NORTH
231,4332.0,2024-10-27 23:34:19,DELIVERED,SOUTH
232,,2026-01-31 04:37:08,DELIVERED,WEST
233,4624.0,2024-07-19 10:01:03,SHIPPED,NORTH
234,1522.0,2026-05-09 04:36:20,DELIVERED,NORTH
235,2776.0,2026-06-13 16:43:52,DELIVERED,NORTH
236,4435.0,2026-01-22 22:58:49,DELIVERED,EAST
237,,2025-06-19 00:11:11,DELIVERED,WEST
238,534.0,2025-09-26 02:51:04,DELIVERED,EAST
239,,2025-12-04 15:10:21,DELIVERED,EAST
240,2403.0,2025-02-06 14:33:42,DELIVERED,EAST
241,,2025-08-15 06:16:01,RETURNED,EAST
242,3725.0,2026-04-15 15:02:00,DELIVERED,EAST
243,2601.0,2025-04-09 17:26:35,DELIVERED,EAST
244,3784.0,2024-07-28 09:23:50,SHIPPED,WEST
245,3899.0,2024-09-07 11:15:20,CANCELLED,WEST
246,1562.0,2026-05-20 06:25:02,PLACED,NORTH
247,3322.0,2026-06-01 22:11:21,RETURNED,EAST
248,1914.0,18-02-2025,DELIVERED,SOUTH
249,4730.0,2025-03-14 13:10:21,DELIVERED,NORTH
250,3535.0,2025-04-07 10:39:17,DELIVERED,NORTH
251,3857.0,2026-05-24 10:28:08,SHIPPED,SOUTH
252,1969.0,2025-11-06 18:56:16,SHIPPED,SOUTH
253,552.0,2024-09-07 11:28:01,RETURNED,SOUTH
254,1544.0,2024-09-07 07:22:27,DELIVERED,WEST
255,1171.0,2025-07-01 01:26:22,DELIVERED,EAST
256,1398.0,2026-03-15 06:52:53,DELIVERED,WEST
257,1876.0,2026-01-22 13:27:09,SHIPPED,EAST
258,3421.0,2025-12-15 14:17:46,CANCELLED,SOUTH
259,801.0,2025-01-16 20:14:47,DELIVERED,SOUTH
260,1896.0,2025-09-28 13:22:56,PLACED,EAST
261,1593.0,2026-01-01 08:59:46,DELIVERED,WEST
262,853.0,2024-08-19 11:13:50,PLACED,NORTH
263,2168.0,2024-11-25 20:52:31,DELIVERED,SOUTH
264,3295.0,2026-01-15 23:15:29,DELIVERED,SOUTH
265,3829.0,2026-01-31 05:59:16,PLACED,WEST
266,3555.0,2026-03-17 14:11:38,DELIVERED,NORTH
267,1557.0,2026-02-12 10:16:06,SHIPPED,SOUTH
268,57.0,01-06-2025,SHIPPED,SOUTH
269,918.0,2024-09-18 15:25:11,DELIVERED,EAST
270,3910.0,2024-07-29 20:01:10,DELIVERED,NORTH
271,1916.0,2024-07-23 12:11:14,SHIPPED,SOUTH
272,4575.0,2025-05-03 02:02:12,DELIVERED,SOUTH
273,1519.0,2025-05-12 08:19:23,SHIPPED,SOUTH
274,3257.0,2025-02-04 20:54:09,DELIVERED,SOUTH
275,596.0,2024-08-25 13:54:09,DELIVERED,WEST
276,,2025-12-14 23:45:01,RETURNED,WEST
277,2056.0,2025-10-20 03:08:14,DELIVERED,NORTH
278,722.0,2025-02-26 15:40:00,SHIPPED,SOUTH
279,1814.0,2025-11-24 17:11:12,CANCELLED,SOUTH
280,475.0,2025-04-07 05:21:07,RETURNED,SOUTH
281,4235.0,2024-07-26 13:17:39,DELIVERED,EAST
282,3455.0,2026-04-25 04:31:49,SHIPPED,SOUTH
283,,2025-10-14 02:41:37,DELIVERED,NORTH
284,701.0,2025-01-12 05:35:40,DELIVERED,SOUTH
285,426.0,2025-04-09 19:01:29,DELIVERED,NORTH
286,2290.0,2025-03-22 06:03:40,PLACED,NORTH
287,4599.0,15-08-2025,SHIPPED,NORTH
288,1299.0,2026-04-19 05:12:35,DELIVERED,SOUTH
289,3658.0,2026-06-13 04:33:42,SHIPPED,WEST
290,4557.0,2024-11-21 19:13:55,CANCELLED,SOUTH
291,3762.0,02-06-2026,DELIVERED,SOUTH
292,2719.0,2026-06-13 02:07:37,DELIVERED,NORTH
293,3888.0,2025-08-15 10:00:05,DELIVERED,EAST
294,3402.0,2025-04-09 06:11:36,DELIVERED,WEST
295,3044.0,2024-08-02 23:32:12,DELIVERED,EAST
296,2808.0,2026-06-24 17:50:41,DELIVERED,EAST
297,4993.0,2025-03-22 22:18:38,SHIPPED,NORTH
298,4203.0,2026-03-25 15:06:23,SHIPPED,SOUTH
299,3092.0,2026-01-29 21:04:32,SHIPPED,NORTH
300,3195.0,2025-01-01 19:37:41,SHIPPED,WEST
301,1418.0,2025-03-03 14:15:21,DELIVERED,NORTH
302,889.0,2024-10-09 13:02:41,DELIVERED,WEST
303,1326.0,08-07-2026,DELIVERED,NORTH
304,4022.0,2025-11-17 01:17:28,DELIVERED,NORTH
305,3075.0,2025-02-01 03:13:57,PLACED,WEST
306,833.0,2025-01-13 09:01:00,CANCELLED,NORTH
307,4116.0,2024-09-15 03:54:36,DELIVERED,SOUTH
308,2491.0,2025-05-17 19:29:09,DELIVERED,EAST
309,351.0,2025-11-04 05:35:23,DELIVERED,EAST
310,3890.0,2026-03-04 07:12:43,DELIVERED,NORTH
311,4059.0,2026-03-17 18:41:00,DELIVERED,WEST
312,2764.0,2025-09-01 11:38:10,DELIVERED,EAST
313,4688.0,2026-02-14 15:42:42,DELIVERED,WEST
314,3343.0,2025-08-01 12:42:23,DELIVERED,EAST
315,650.0,2025-07-14 10:26:24,DELIVERED,SOUTH
316,3069.0,2024-12-13 22:00:08,DELIVERED,NORTH
317,1886.0,2026-03-22 01:09:59,DELIVERED,WEST
318,2724.0,2025-11-26 21:51:00,DELIVERED,NORTH
319,1561.0,2025-04-12 09:11:23,DELIVERED,EAST
320,4300.0,2026-04-17 12:16:13,DELIVERED,WEST
321,3090.0,2026-04-06 04:34:19,DELIVERED,NORTH
322,2624.0,2025-08-24 10:04:21,SHIPPED,NORTH
323,1828.0,2026-06-07 20:35:43,SHIPPED,NORTH
324,3198.0,2026-07-06 11:15:35,SHIPPED,WEST
325,1350.0,2024-12-15 08:54:07,DELIVERED,NORTH
326,2386.0,2025-07-24 16:01:22,PLACED,SOUTH
327,1617.0,2025-09-01 12:32:22,DELIVERED,WEST
328,4888.0,2025-02-26 16:47:03,SHIPPED,WEST
329,4564.0,2025-11-20 18:47:54,PLACED,SOUTH
330,2855.0,2026-01-11 22:39:23,SHIPPED,NORTH
331,3034.0,2025-06-10 05:11:14,SHIPPED,SOUTH
332,3731.0,2024-11-05 02:36:03,DELIVERED,EAST
333,1653.0,2025-12-30 03:14:26,SHIPPED,WEST
334,3834.0,2025-10-25 12:52:10,DELIVERED,WEST
335,969.0,2025-08-28 22:09:43,DELIVERED,EAST
336,196.0,2025-04-19 21:00:03,DELIVERED,EAST
337,1667.0,2026-02-24 15:15:21,SHIPPED,WEST
338,2285.0,2025-04-28 20:31:57,DELIVERED,WEST
339,4473.0,2024-10-24 10:50:48,DELIVERED,WEST
340,67.0,2024-12-19 18:03:50,DELIVERED,NORTH
341,2434.0,2024-07-22 23:19:37,DELIVERED,NORTH
342,2338.0,2024-08-20 18:23:07,DELIVERED,EAST
343,1526.0,2026-02-28 05:18:12,DELIVERED,EAST
344,1234.0,2024-12-17 12:43:42,PLACED,EAST
345,1337.0,2025-04-20 07:33:12,PLACED,EAST
346,2013.0,2025-03-15 10:09:26,DELIVERED,NORTH
347,4474.0,2025-12-15 11:53:27,DELIVERED,SOUTH
348,4287.0,2025-03-31 06:57:31,SHIPPED,NORTH
349,3049.0,2026-04-05 10:35:47,PLACED,WEST
350,871.0,2025-08-02 09:27:46,DELIVERED,SOUTH
351,3226.0,2024-07-28 09:59:18,DELIVERED,WEST
352,2495.0,2025-10-02 06:08:10,DELIVERED,NORTH
353,3926.0,2024-08-24 18:53:41,DELIVERED,WEST
354,3602.0,2024-12-09 07:26:18,DELIVERED,WEST
355,1856.0,2026-07-03 04:18:20,DELIVERED,NORTH
356,1622.0,2025-11-12 02:13:54,SHIPPED,WEST
357,4998.0,2025-05-09 18:23:42,DELIVERED,EAST
358,3707.0,2025-04-01 23:41:15,DELIVERED,EAST
359,2036.0,2026-06-03 19:54:01,DELIVERED,EAST
360,893.0,2026-04-07 07:58:58,PLACED,NORTH
361,1447.0,2025-04-03 16:43:01,DELIVERED,SOUTH
362,194.0,2024-10-11 09:56:12,DELIVERED,EAST
363,3157.0,2025-05-30 01:14:55,DELIVERED,WEST
364,4905.0,2025-02-14 20:13:10,DELIVERED,SOUTH
365,2590.0,2025-11-26 22:58:26,CANCELLED,NORTH
366,3737.0,2025-01-17 18:33:25,DELIVERED,SOUTH
